OBJECTID,CAPTURE_ACCURACY,EQUIPMENT,DESCRIPTION,STATUS,OBJECT_TYPE_DESCRIPTION,Shape__Length,GlobalID
1887,2,100081531,Waipakihi Middle Range Route,OPEN,Route,1874.91447795168,9b12e1e5-8ef2-4339-9918-cd7e7d4d9f9e
1888,2,100081534,Taieri Diversion Tunnel Track (OCRT),OPEN,Walking Track,357.811280199475,7f42dca4-2fd6-4952-9833-4c388e3a47e3
1889,2,100081917,HAWEA RIVER TRACK,OPEN,Walking Track,5334.65826690001,0584fbae-46ca-40c5-b124-36882a67e470
1890,2,100081934,TRIG TRACK,OPEN,Tramping Track,466.419452783672,ad4c51d3-c295-48a3-b5b0-c603324d6cc8
1891,3,100081980,Manuka stream easement,OPEN,Tramping Track,7188.91605193177,c9b3b680-d30d-4830-9f8a-ccf52113f4c5
1892,2,100081999,ONAHAU LOOKOUT TRACK,OPEN,Easy Tramping Track,598.8110806013,942de646-3e3a-4092-9a9f-d1729fe970cd
1893,6,100082010,QCT Historic Track Jnctn to Camp Bay,OPEN,Easy Tramping Track,1023.88250521322,d964440a-dba2-4633-b9d0-d82f5ac7d5ef
1894,6,100082011,QCT Camp Bay to Akerbloms Rd,OPEN,Easy Tramping Track,582.407836066884,9cdb6372-6adc-4042-b49b-f965ed090dbc
1895,6,100082012,EATWELLS LOOKOUT TRACK,OPEN,Easy Tramping Track,327.519032149885,23a75bd4-2569-4458-9b6c-9f831428bde8
1896,2,100082117,ENDERBY ISLAND CIRCUIT TRACK,OPEN,Tramping Track,7899.31849868605,16237746-d524-49c6-bc8a-e55688329b81
1897,2,100082200,FALLS DAM WALKING TRACK,CLSD,Walking Track,2697.12736912976,3f61bd28-3d6b-46f1-bf75-25ab4b79e2fa
1898,6,100082299,North Avonburn easement,OPEN,Tramping Track,9285.14459390106,742bbfb7-9be3-425a-bbb9-4a383dce1f06
1899,6,100082300,Pavillion Peak track,OPEN,Tramping Track,17401.6299950155,21c9290a-e0eb-4a2a-8878-a0c78a02fb6a
1900,6,100082302,Richmond trail TAT,OPEN,Tramping Track,15898.9745398506,e58a9466-6ab0-4519-91a9-8e2a5fd94ee0
1901,6,100082307,Camp stream track TAT,OPEN,Route,15212.8928171807,481ce651-957e-438a-a08e-b9dcdbe6cdfc
1902,2,100082339,Lake Ellery Track,OPEN,Walking Track,1323.32732754764,3dec4db7-db12-49b2-b43e-fc0afe3ffa71
1903,2,100082351,"Te Weheka, Fox Glacier - Cycle/Walkway",OPEN,Walking Track,4459.9701051938,f2ecbabb-1dc1-4966-a706-d3d6f1353eea
1904,2,100082485,Hakarimata Rail Trail- Historic,OPEN,Walking Track,1219.94637009695,11f81338-d9a7-4e48-8c75-2edd31efd4f0
1905,2,100082546,MURIWAI  WALK,OPEN,Walking Track,5618.7625371317,c47b233c-eaa5-46f7-873b-eaa7b2f359f4
1906,2,100082556,RoadEnd to Jacko Flat Hut Route,OPEN,Route,7711.66332841838,5e12cf5a-35fe-4a49-a118-fa49a1a8ec08
1907,2,100082557,Jacko Flat to Top Crooked Route,OPEN,Route,5416.22390661317,4e4bd051-fbbd-430c-a825-8e66b7b0274b
1908,2,100082725,Station Road Beach Access,OPEN,Walking Track,57.4751469991808,8778438b-4c46-4f1f-9e41-96f020241aca
1909,2,100082729,Tutuki Walk Beach Access,OPEN,Walking Track,105.939326745843,22383e24-8282-46eb-aa78-d22d1d99d4e2
1910,2,100082732,Bream Bay Pedestrian Access Track,OPEN,Walking Track,104.979017267518,0535b953-8754-4b69-89d8-5eb659454237
1911,2,100082737,RUAKAKA WILDLIFE REFUGE,OPEN,Walking Track,667.884813064539,45327541-82ad-42c0-95dc-ca5c1a04ae33
1912,2,100082752,Tip Road Pedestrian Beach Access Track,OPEN,Walking Track,84.5231321656267,e01f2e78-ad15-4605-a949-ff0f1efba905
1913,2,100082753,Tip Road Vehicle Access Track,OPEN,Walking Track,73.0362671641998,e72db3e4-6b8a-4e10-ad30-2d16d564a24d
1914,2,100082755,Bream Bay Boardwalk & Conc Path to Road,OPEN,Walking Track,201.675079914426,3c1899c5-f450-437c-9304-8b4737ce79af
1915,2,100082761,Waipu Camp Corner Track,OPEN,Walking Track,47.0861942673728,d5606fa3-94dd-46d6-a3bb-31897ae9a5b2
1916,2,100082905,Cavestream Loop Track,OPEN,Short Walk,661.615652784816,bb8fc4ac-7ea5-4861-8690-659238b99911
1917,2,100082941,Lookout Walk,OPEN,Short Walk,48.5098044405997,af958355-2078-4ae9-8a01-79dee1009175
1918,2,100082942,Cavestream Exit Walk (upstream),OPEN,Short Walk,102.907676169328,e1b5413a-01c3-46a9-ac73-c11f45885944
1919,2,100083006,Tarnbrae track TAT A2O,OPEN,Walking Track,17619.3096945542,3c92c2a7-74a0-4a57-9015-3937ad46fbd1
1920,2,100083051,Brian O'Lyn Route,OPEN,Route,2409.2127699873,eaeeef08-3f58-4565-848e-5d8bdc7e53fd
1921,1,100083060,GLT W2K Headland Loop,OPEN,Walking Track,9214.0173752148,1bd3d5df-d191-447f-951f-1ca7b0d060d0
1922,2,100083246,Mt Sunday Track,OPEN,Walking Track,1506.17243999067,2bcd1ddd-57f2-48b4-89e3-90c40642cf33
1923,6,100083284,Otamatapaio River Easement,OPEN,Tramping Track,17916.9639077653,f6f07128-74df-4cc3-8ec2-ef77bb01e400
1924,3,100083459,Hapuakohe North Track,OPEN,Tramping Track,13033.0963593403,c124b658-8c2e-44e5-80b0-63a7dc291590
1925,3,100083463,Hapuakohe 5-Ohinewai Rd Sth- Comm. Tower,OPEN,Tramping Track,2823.99830977939,45650db6-bfee-4070-b8e4-4c388e58d658
1926,3,100083464,Hapuakohe 6-Mangapiko Valley Rd to Tower,OPEN,Tramping Track,6408.23882032071,ca22fe18-f5d9-4aa1-8bf2-b01329808b25
1927,3,100083466,Hakarimata 1- Gas Line Nth to Kauri Loop,OPEN,Tramping Track,4420.99092279868,3542d6a3-f10f-4851-aade-ccebeacbdbd6
1928,3,100083467,Hakarimata 2- Gas Line South to Summit,OPEN,Tramping Track,4034.0354706945,42c0547b-ba2a-4564-80ff-38186b53b246
1929,3,100083468,Tahuanui 1- Kani Campground to Halfway,OPEN,Tramping Track,3543.72261089158,01d07ab1-2d26-404f-b7b6-977a2385c038
1930,3,100083470,Tahuanui 2- Halfway to Tirohanga Junctn,OPEN,Tramping Track,3247.9969807289,31488770-4908-4251-800e-6d037e4daad3
1931,3,100083472,"Bell Track; swingbridge to hut",OPEN,Tramping Track,11295.6608840285,7c822f1a-3c74-47c3-845b-8ea2e2392f02
1932,3,100083475,Karioi 1- Carpark to Lookout,OPEN,Tramping Track,2451.63337656284,6e5228d5-8a77-42b6-84b1-ea89920cd53a
1933,3,100083476,Karioi 2- Lookout to Summit,OPEN,Tramping Track,1636.20776914693,3a6ad47d-3bc8-4a9f-b86a-99378abb25ae
1934,3,100083477,Tirohanga 2- Ruapane Peak to Tirohanga,OPEN,Tramping Track,998.069983107697,2361a778-13dd-4e1b-a468-ad7fb4146d1d
1935,2,100083478,Tirohanga 3- Tirohanga Peak to Tahuanui,OPEN,Tramping Track,1305.19750095125,cd9e43f0-6aa5-4eea-8de8-782600504733
1936,3,100083480,Tirohanga 4- Tahuanui Junction to Hut,OPEN,Tramping Track,1111.63274052182,7f654227-296e-4955-9c05-5b417cafb7a6
1937,6,100083482,Hihikiwi Track,OPEN,Tramping Track,5073.2656487464,58ef728e-cd4d-485b-acc8-dedf923ced3e
1938,2,100083598,Upper Moeraki Valley Route,OPEN,Route,4222.5478714352,11162f88-ee35-45d1-b731-e0365155682b
1939,1,100083855,Hokitika Gorge Walk - Disabled Walk,OPEN,Short Walk(disabled),162.478124190013,020e63d8-de46-43fa-8ad1-7056c7b7cc95
1940,2,100084004,BIG TOTARA TRACK,OPEN,Walking Track,622.142676991317,76471f24-84a6-4c0d-b653-30082903e9a2
1941,2,100084036,DIAMOND LAKE LOOP TRACK,OPEN,Walking Track,1484.13527038041,995f87ca-64a5-43f7-8c92-65b945e98159
1942,6,100084111,1st carpark easement,OPEN,Tramping Track,1931.36107090784,699a790d-d22e-47cf-8160-1c33b88c3a90
1943,6,100084112,Wether range easement,OPEN,Tramping Track,3200.38432638151,41a04de9-8288-4d52-8ce7-4ebbf59b9783
1944,2,100084422,Ben Dhu Easement,OPEN,Tramping Track,1272.61429153129,e8c3bc28-3439-48ec-8bae-a9f790e09a1c
1945,4,100084424,Lake George Scott track,OPEN,Tramping Track,2651.48004341408,6ce7d2cc-3a3d-4e5f-a08b-1affe097935f
1946,2,100084485,Otamatakou Easement,OPEN,Tramping Track,5511.02886612632,eb211fc5-97d1-4ac4-8b90-36f4d8a14ab8
1947,2,100084498,Baikie hut track,OPEN,Tramping Track,4112.01756406277,b00c093a-d101-43aa-966f-8a18b4c8bf5b
1948,6,100084501,Macaulay valley track,OPEN,Tramping Track,18213.4719666346,99151a4d-a044-49ae-b52f-81819d2ace15
1949,2,100084606,SHILMAR TRACK,OPEN,Tramping Track,7715.30257674501,4b4dab0c-38a2-4426-b16b-a358f8e717c5
1950,2,100084607,CHAIN HILLS TRACK,OPEN,Tramping Track,11248.050027048,79154125-5c51-4094-abdb-8f3b126e67f7
1951,2,100084608,LONG ACRE TRACK,OPEN,Tramping Track,6768.22182546977,fa8ac56a-3071-457a-bf94-fd7d7c45fb74
1952,2,100084609,McPHIES RIDGE TRACK,OPEN,Tramping Track,24276.1293653808,050d6cd8-d1e5-4d13-ad95-e9d2a2ed5a88
1953,2,100084610,COAL CREEK TRACK,OPEN,Tramping Track,301.9189102474,bcb909f5-0f35-4619-ab9b-3cf5fd427bc5
1954,6,100084613,BOUNDARY CREEK TRACK,OPEN,Tramping Track,2302.30948670828,1535f78c-802e-4da1-afdf-e84017bb7259
1955,6,100084614,CANAAN BIG LOOP BIKE TRACK,OPEN,Tramping Track,10752.3788631608,bca928c4-d13e-4508-a24c-babdd78c44cb
1956,2,100084615,HIDDEN HILLS TRACK,OPEN,Walking Track,454.608144558046,706ac1de-5651-4255-9b10-d7611a441c61
1957,2,100084616,BLUE MOUNTAINS TOPS TRACK,OPEN,Tramping Track,10657.0997132204,c9f644cb-3dd1-4779-acf9-f55765910dab
1958,2,100084617,LOWER CIRCUIT TRACK,OPEN,Walking Track,1445.78308088619,92999df9-df0b-4cdb-ac76-2f08496b8fae
1959,2,100084618,ROCKY MOUNTAIN TRACK,OPEN,Walking Track,1468.84975378964,bb2e7ef6-d6ce-4cff-a60c-0290e593f6f5
1960,2,100084619,ROUND HILL SPUR TRACK,OPEN,Tramping Track,6195.12537711194,e640dc4b-52f3-4a56-a9a4-2142a2809401
1961,2,100084630,LAKE HAWEA TRACK,OPEN,Tramping Track,20736.3270139231,716ea8e7-119c-4884-9f40-8a4ce5ac7fc8
1962,2,100084633,Leith Saddle Walkway (Track),OPEN,Tramping Track,982.578980025217,ba37c047-15f6-45bb-ad88-d6914565e3c1
1963,2,100084634,Alford Forest Easement,OPEN,Tramping Track,4267.51122278137,b0e0c39f-1340-4a6a-bf83-160be3782876
1964,2,100084635,Boundary Stream Tramping Track,OPEN,Tramping Track,2218.51727800439,34436918-275d-4c5d-93e6-40a74d2289ea
1965,2,100084636,McKenzie Tramping Track,OPEN,Tramping Track,537.996643850378,49baa681-aa77-4b5d-b58a-509bd20753cb
1966,2,100084637,Rawle Gully Tramping Track,OPEN,Tramping Track,1118.67432060749,e3df637f-3167-4112-b4d3-751860461642
1967,2,100084642,Tamahunga Track,OPEN,Tramping Track,2529.8375388097,864ada51-befa-4df4-bc5c-b9da326569c3
1968,6,100084679,MINARET BURN TRACK,OPEN,Tramping Track,14643.6679031111,72991324-8e62-42dd-a049-f0edec745111
1969,6,100084680,RUMBLING BURN TRACK,OPEN,Tramping Track,2317.77861428688,22fe16ea-6584-4f04-ab60-fd5176abaaa1
1970,4,100084681,MINARET BURN MOUTH TRACK,OPEN,Tramping Track,1447.88214018743,9daa78ec-5a16-4db5-b13a-42a01e2311af
1971,2,100084721,JACKS POINT TRACK,OPEN,Walking Track,7240.02685298908,9827b069-0f9c-4ddf-a47b-fa4919d9538c
1972,2,100084722,MORNINGSTAR ENTRANCE TRACK,OPEN,Walking Track,80.226533346335,db9aded9-0b1e-4716-900a-af4289e2407a
1973,2,100084725,MORNINGSTAR BEACH TRACK,OPEN,Walking Track,773.760948743853,b212aa0c-75ed-4e5f-933b-0c0d2c2f8323
1974,2,100084823,Denniston Carpark to Brakehead,OPEN,Walking Track,212.519482002481,50690ca9-4e7c-4416-a245-fdfc2c6caf29
1975,2,100084983,Waiotapu SST,OPEN,Short Walk,82.8885498853699,e44972a6-90d8-48f1-820a-8b8f99398958
1976,2,100084990,GROVETOWN LAGOONS WALKING TRACK,OPEN,Walking Track,129.307547384556,11b50ec2-b333-4611-a299-905811157805
1977,6,100085195,TC Hut to TC Suspension Bridge,OPEN,Tramping Track,1642.06511117324,351449de-0ca4-49f4-b486-1d7fbfd67360
1978,2,100085206,Tuhoto Ariki tk (dual use track),OPEN,Tramping Track,3527.8718433994,d38d3301-3a8f-42da-aa0c-a152dd53399f
1979,6,100085207,Hatupatu tk (dual use),OPEN,Tramping Track,1044.17848032833,aabfa90c-db1e-4258-8f43-4e6e2c5d82ff
1980,,100085208,Mistletoe tk,OPEN,Walking Track,137.869321924495,44d89aff-9f7f-41d9-8d8e-3844981670da
1981,2,100085209,Tikitapu Nature Walk,OPEN,Walking Track,740.68647568158,3f1f0c1d-b389-4209-9be6-aa5d25748119
1982,2,100085210,Ngongotaha Loop tk,OPEN,Short Walk,2906.44671359551,f20d9907-829a-404d-a3ab-3cbfb7a3f95e
1983,2,100085585,SKIPPERS RD TO ATLEY TERRACE TRACK,OPEN,Tramping Track,3531.87151635817,a45ddbf7-fd41-41c0-a026-d1d43114db3c
1984,2,100085595,Double Hut track,OPEN,Tramping Track,747.309696029767,b1c37177-2b95-4f97-9308-cd65dc454304
1985,2,100085596,T.A. (Comyns Hut to Clent H Saddle),OPEN,Tramping Track,8368.44255022759,74f923b9-b416-4233-9927-c6a06aa24172
1986,5,100085621,Dunns Creek Route to Newton Saddle,OPEN,Route,4576.13737087763,486797f7-3f98-42a0-afdd-b7d70c06119f
1987,2,100085652,WAITUNA LAGOON LOOP TRACK,OPEN,Walking Track,4344.59967800822,0a9aa7ec-45c6-4b3b-91fb-f36597f5ad7b
1988,2,100085688,Blumine Is Gun Battery Historic Road,OPEN,Track - historic,1668.38554922301,dbfab588-f9c4-4835-966d-f94d639ebf8f
1989,2,100085692,Waikiti Route,OPEN,Route,3185.30192707241,8a1d7f98-688e-438b-b6b8-27257d2a4f26
1990,2,100085727,LINK TRACK (Kea Point Tk to WHH CP),OPEN,Walking Track,887.286367913953,30354842-9c47-41bf-b966-54db3e83e77b
1991,6,100085739,LAKE OTUHIE WALKWAY,OPEN,Walking Track,1698.45085998608,3c363fa0-485f-4ef1-83e7-9bdcb6baa3f5
1992,2,100085744,OCR Hapuawhenua North Link section,OPEN,Walking Track,694.814055107043,210ccb61-94c0-4daf-8d31-378716f700d7
1993,2,100085746,OCR Taonui Stream link section,OPEN,Walking Track,1082.51538104808,b19d80ed-a306-4b4f-902e-68e475bd1808
1994,2,100085750,OCR Atihau section (historic),OPEN,Walking Track,1872.4072767348,5ce6bd59-ca3f-4a43-b568-454551e57ec6
1995,4,100085753,Forest Creek Track,OPEN,Tramping Track,21606.1694309673,b6da2419-fc31-48cc-a8cb-3588f793dd82
1996,2,100085792,OCR Skyline section (historic),OPEN,Walking Track,3282.11661463301,ac913210-7394-4534-94aa-78c670276a27
1997,2,100085794,OCR Hapuawhenua South Link section,OPEN,Walking Track,1657.80654481282,7e9e57ce-1f9f-40b5-8a17-9252418ea4a9
1998,2,100085810,OCR Taonui Viaduct south section (hist),OPEN,Track - historic,599.426711463448,17b54a81-766f-481f-8b13-6e08c3c9c28b
1999,6,100085819,Terrible Gully Track,OPEN,Tramping Track,988.149823459077,1ffb223c-cb95-48d7-9f7a-42187e27f93c
2000,2,100085894,Waiau Pass Route (South),OPEN,Route,7696.38754943936,23fb7ec9-606d-4431-b305-b7af1246f58c
2001,3,100085895,Waiau Pass Track,OPEN,Tramping Track,25651.0760718001,82c3008d-4f32-43aa-9b96-70a518dbfb9c
2002,2,100085993,Stanley River Track,OPEN,Tramping Track,16096.6781504968,f8cdead3-f453-432c-b576-a7c2cd296ba3
2003,6,100085994,McArthur Track (SJCT),OPEN,Tramping Track,20545.6692389765,f744f49e-6476-4458-93c1-356332d08596
2004,2,100086029,Cattle Peak Route,OPEN,Route,4570.42276703298,771c3ffa-b69f-40d1-9cb5-3111393f6a1f
2005,2,100086030,Whare Route,OPEN,Route,3758.65994919224,c9d6cb45-1bfd-42b1-99ce-3915706c0a4b
2006,5,100086038,Steadman Brow Access Route,OPEN,Route,2404.13915772894,17ba89f7-0f53-45f1-a45e-78f3070f2f12
2007,2,100086075,Mangamuka Hut to North / South Track,OPEN,Route,2754.16620965598,5e6b31f0-d3b0-42b1-90fb-aa0bf4b9952f
2008,2,100086076,Mangamuka Hut to Te Tuhi Track,OPEN,Route,2911.37631058309,9299680e-343e-4f7b-9b6f-70cefe404786
2009,3,100086077,Kauritatahi Hut track,OPEN,Route,2047.53687818695,7f90ad96-3185-4e8d-9f29-1f11c6d51d84
2010,2,100086157,Ngatuhoa Falls Track,OPEN,Tramping Track,969.693118828013,cda2e1ca-593b-4c1c-b80e-dce7f97511e8
2011,2,100086160,Ngamuwahine loop track (Bob's track),OPEN,Tramping Track,2440.08344111358,ff02b9aa-495f-498b-a9b8-65a2e4e187fa
2012,6,100086188,Tahunatira Point Walking Track,OPEN,Walking Track,2104.21515710719,44be342c-3f0a-4f15-94b5-dec320597f36
2013,2,100086253,GIBBSTON RIVER TRAIL-PEREGRINE LOOP TK,OPEN,Walking Track,10808.621156852,c6fa842d-410d-412b-901c-c3242daea673
2014,6,100086439,Coal Hill Tramping Track,OPEN,Tramping Track,2751.38690060447,203f273f-ded1-4ac8-af84-186e144001e1
2015,2,100086440,Cameron Hut Route,OPEN,Route,14988.3799448753,cb297d7f-5562-4b00-b8af-1ae57bed61be
2016,2,100086487,Coquille Bay Track,OPEN,Walking Track,245.905909579264,8d789349-cb27-4532-8ce4-7ad244922462
2017,2,100086488,Apple Tree Bay Track,OPEN,Easy Tramping Track,119.302207205468,7dd20a1e-2517-4e93-b4a6-b0497e33a0d9
2018,2,100086489,Stilwell Bay track,OPEN,Easy Tramping Track,75.1062386097188,d2e29d5e-f42d-4400-9e08-56fb06643671
2019,2,100086490,Yellow Point track,OPEN,Easy Tramping Track,156.591410977018,4d8974e0-e4a5-4f65-88d1-663789500b3a
2020,2,100086491,Akersten Bay track,OPEN,Easy Tramping Track,118.941095303575,aae64773-2282-4b2c-aa24-fcb9da05fdc8
2021,2,100086507,Raukumera track,OPEN,Walking Track,330.98190159413,bc39c0ff-f8b6-4660-80fa-3aa36f8c4469
2022,2,100086544,Paddle Creek to Boundary Hut Track,OPEN,Tramping Track,6870.74734965633,86044791-333e-4a17-895a-9c3e4f0cac68
2023,2,100086589,Noisy Basin Access Route,OPEN,Route,2524.58315915289,fd42692d-51b7-477f-aa64-b07a54a5998c
2024,2,100086630,Brakehead to Viewing Platform,OPEN,Walking Track,72.7804655503019,0b748535-e3d9-42fd-b4f1-dbe09d606e96
2025,2,100086695,LUGGATE CREEK TRACK,OPEN,Walking Track,947.111237840553,e7fa8723-7e7a-455f-82cd-9c7633ce6a9d
2026,6,100086737,Papatahi Hut Access Track,OPEN,Easy Tramping Track,127.026892971526,d6613414-2a75-4df7-8da2-4da07f7a155a
2027,2,100086739,Southern Summit Track,OPEN,Walking Track,368.775095666817,05ca146c-1bf3-40f2-a14f-34c038392366
2028,6,100086880,Whareroa Stream Walk,OPEN,Short Walk(disabled),327.008646990613,bcf3ae53-adcb-437d-a293-8a94614155be
2029,6,100086888,Coast View Walk,OPEN,Walking Track,104.706418234237,548debcf-0bfe-48e1-9ec6-c51b1a1ef3fa
2030,6,100086889,Forest Walk,OPEN,Walking Track,827.852058729815,78a58e18-acfd-4f5b-ae3d-9ba6417ee8b3
2031,6,100086896,Farm Race Walk,OPEN,Walking Track,563.114248598197,71dcbebd-2618-4312-ae16-c03ca5d9ac89
2032,6,100086930,NYDIA TRAMWAY ROUTE,OPEN,Route,1455.19689562818,9e0353e5-2d5f-42c9-a057-feec3a6da6e2
2033,2,100086990,Waterfall Track,OPEN,Walking Track,544.937000451831,6a29cc90-2fdd-4e27-ab0e-d13f79c60812
2034,3,100086991,Quail Track,OPEN,Walking Track,861.732782333595,60bc7838-7289-4ee5-b775-bad81f3f4d81
2035,6,100086992,Bellbird Track,OPEN,Walking Track,2004.73876832949,11b7b3e7-bd27-451f-90e4-0b5630f2ec51
2036,6,100086995,Ngaio Track,OPEN,Walking Track,1356.72598457549,9c0ec2df-1b0c-49db-ab43-29af8a332f94
2037,2,100087019,Okarito Wetland Walk,OPEN,Short Walk(disabled),694.828263893962,80a99669-19c8-4c5f-8d36-55cfaa9fd37f
2038,2,100087071,Watering Cove track,OPEN,Easy Tramping Track,453.591199039869,f1f9afea-4401-4f3c-8079-51cda0e1928b
2039,2,100087072,Anchorage Access tracks,OPEN,Easy Tramping Track,2834.15936572538,494e585f-b402-4d16-abda-b2d1b56cddfa
2040,2,100087073,Torrent Estuary low tide track,OPEN,Easy Tramping Track,976.656771699907,827bf316-4766-4e7b-be1e-dd6436c07d9f
2041,6,100087097,Godley river route,OPEN,Route,23572.0543833094,1a815624-882a-4ec1-be72-e612efd7e62d
2042,6,100087212,East Ahuriri valley TAT,OPEN,Route,18345.7206240857,2cc5db95-a2dc-40c7-a2d3-3636e7dadf67
2043,2,100087289,Motukiore Track,OPEN,Walking Track,2553.99841500846,956cab2c-58fd-4029-ab38-fa9369e09d27
2044,2,100087415,Te Ara a Waiau Walkway/Cycleway,OPEN,Walking Track,3681.26092435381,f9caaf34-574d-429c-8e3e-1f7cdf01fdde
2045,6,100087441,Cookson Kauri Walk,OPEN,Walking Track,2059.79226588893,26dd58c5-73c0-4547-92a2-dea4298a9912
2046,2,100087617,Neils Creek Track,OPEN,Tramping Track,3638.14555815797,f11aa967-c933-447d-b4de-d14e948c134b
2047,2,100087697,Ada Track,OPEN,Tramping Track,4787.48344256513,cefaee1e-9cd3-4529-9e1f-f0efbc3c07f3
2048,2,100087698,Henry Track,OPEN,Tramping Track,1920.37412243796,eec1734e-931f-4096-91c8-5b4a03e6c5ae
2049,6,100087777,Memorial Loop Track,OPEN,Tramping Track,487.236002443327,9815336a-e23d-440f-be2e-35b49045b2a8
2050,2,100087780,GOLD CREEK LOOP,OPEN,Tramping Track,4606.65287478486,bb525736-86d5-4d5b-a52f-cb2e1ee09484
2051,2,100087807,HALLIDAY ROAD LINK TRACK,OPEN,Walking Track,960.093079413724,a8414583-1ed3-4445-a82a-508593906ebf
2052,2,100087922,Potholes Track,OPEN,Tramping Track,1526.34391721491,751508a2-88ed-44a3-9ada-5dbae3ef376c
2053,2,100088120,Tongariro River Anglers True Left Trks,OPEN,Tramping Track,7162.12000558702,b2c5151d-34b5-4c28-98f1-b51a3514a154
2054,2,100088135,Tongariro River Anglers True Right Trks,OPEN,Tramping Track,4108.39093824864,866ab50e-b3f3-4f6e-b6a5-0639feafd20e
2055,2,100088438,"Mangatawhiri, Te Araroa Trail",CLSD,Tramping Track,7209.72884507015,10b8c42b-19e4-4031-b185-f2739a80c400
2056,6,100088518,Lake Guyon Track (SJCT),OPEN,Easy Tramping Track,2151.35746859595,1dc34485-9862-433a-a2c9-fb36f775d7ee
2057,6,100088554,DALTONS TRACK,OPEN,Tramping Track,1145.79584261409,16bfcf24-5cd2-4ffd-896e-dae8dd125ae6
2058,2,100088645,Central Waiau hut to Te Totara int. RT,OPEN,Tramping Track,7188.83778347327,f3f54716-2f85-4346-8c0e-c3e2f0e50e75
2059,2,100088664,TE WHAKAUMU TRACK,OPEN,Route,3969.73521758231,359dd278-6ad7-4963-a28b-18232461ee4a
2060,2,100088860,POTTERS NO 2 TRAMPING TRK HUTS-GRAVE,OPEN,Tramping Track,1305.3064605646,91446280-49b5-404c-ba6a-ad013e7d600a
2061,4,100088925,Crosbies Hut Emergency Water Track,OPEN,Tramping Track,175.528802481779,1469e5dc-b865-4abb-8129-eb28f1c09b84
2062,2,100088999,Hakarimata Summit Track,OPEN,Walking Track,828.94036364437,251f625d-9606-49c6-8ba3-d00ba430f79f
2063,2,100089019,Glenduan boulderbank short walk,OPEN,Walking Track,907.066359887186,e29229b9-b9a5-4d4b-802b-549780fbf922
2064,6,100089060,Cairn View Track,OPEN,Easy Tramping Track,499.91272066692,bf6e4165-c7e9-41a5-bf98-59cb97aea1be
2065,6,100089262,TELFORD BURN/LOWER WAIRAKI HUT,OPEN,Tramping Track,8758.46063011782,abf03c81-26fb-4ea8-873e-ec449d9b0b88
2066,2,100089264,LOWER WAIRAKI HUT/APARIMA HUT,OPEN,Tramping Track,12522.6943486861,b1bb5dea-3996-41f4-82d6-5ac500a873c2
2067,2,100089446,HUT TO SADDLE TRACK,OPEN,Walking Track,530.672735505665,90385399-5fac-4d4b-bdc9-13cceb615ef8
2068,2,100089475,MOA PARK TK - WAINUI SADDLE TO INLAND TK,OPEN,Tramping Track,1198.72549817011,0d379dcd-a540-43b8-8f7c-1868c576f07a
2069,2,100089536,Mikonui Spur Route,OPEN,Route,3083.76553183696,c135954d-9063-4e69-b458-f14c5d5c1349
2070,6,100089630,DUBLIN BAY TRACK,OPEN,Walking Track,5263.25193817093,74350817-2d32-465c-ad09-639b7249ba02
2071,2,100089813,Timber Trail Pureora to Piropiro rd,OPEN,Walking Track,24765.2816286861,13e1e488-5f1a-4c6c-956b-eec0fb3db74b
2072,2,100089928,Giant Rimu Walk,OPEN,Walking Track,540.271201114566,2d4b4432-9e94-4f7c-b952-163bbef1bb29
2073,2,100089929,Lower Moeraki River Walk,OPEN,Walking Track,1336.79707245389,8a141889-f635-4878-881b-9e378b408c77
2074,6,100090287,Horse Track,OPEN,Tramping Track,1863.12248522066,e385dbff-a82e-4a0b-a556-0b0b1d68476d
2075,6,100090290,Downhill Track,OPEN,Tramping Track,1140.27938736259,b79bb52e-0927-4242-bb05-40ae64d57d5c
2076,6,100090291,Link Track,OPEN,Easy Tramping Track,2488.48655546682,e231cc53-beed-4bf5-9bea-8a3a42650a0f
2077,2,100090456,SHOTOVER SADDLE ROUTE,OPEN,Route,2602.20377733787,15f759cf-d46e-460d-923f-12c9f0088962
2078,6,100090509,Tama Lakes Track,OPEN,Walking Track,3692.07635864777,625fb894-429d-4f8e-8c7a-91b3c966e32a
2079,2,100090696,Timber Trail Piropiro rd to Maramataha,OPEN,Walking Track,16846.1010362537,735dd870-0684-4efe-a520-e7fb8017d001
2080,2,100090697,Timber Trail Maramataha to Waikoura,OPEN,Walking Track,22468.8719839961,b6bfffcf-34a5-4125-91f2-d662cc78035a
2081,2,100090698,Timber Trail Waikoura to Ongarue,OPEN,Walking Track,17079.6282267575,53eba93c-e2a5-402d-b9fe-1de1d953ffcd
2082,2,100090717,Taurawharona hut to Otanetea hut,OPEN,Route,5286.67372792489,fd045481-a8ef-4f38-9a7e-3cdeb054d6ca
2083,2,100090761,Stour Track - Formed,OPEN,Easy Tramping Track,14166.8816383477,bc369b94-00a8-463f-9033-d0dab51965c7
2084,2,100090778,Mt Barossa Easement Track,OPEN,Tramping Track,939.860471641007,03432fe9-f4bc-42bd-8534-5a5060d6b173
2085,2,100090802,Pukaki Flats Track (TAT A2O),OPEN,Walking Track,8402.30766629657,3f3d5236-0a4a-4d1e-ba9d-10d4cc61cf35
